Publisher Name,Publisher Registry Id,Activities,Organisations,Files,Activity Files,Organisation Files,Total File Size,Reporting Org on Registry,Reporting Orgs in Data (count),Reporting Orgs in Data,Hierarchies (count),Hierarchies
Shortlist Professionals Limited,shortlistogti,2,0,1,1,0,64997,MU-CR-C134274,1,MU-CR-C134274,1,1
Shtrii Shakti,shtrii_shakti,0,0,0,0,0,0,NP-SWC-00589,0,,0,
StreetInvest,si,1,1,2,1,1,14655,GB-CHC-1127206,1,GB-CHC-1127206,1,null
Slovenia - Ministry of Foreign Affairs,si-mfa,23,0,16,16,0,73907,XM-DAC-61-2,1,XM-DAC-61-2,1,1
"Sweden, through Swedish International Development Cooperation Agency (Sida)",sida,132689,1,56,55,1,978391436,SE-0,1,SE-0,2,1;2
Small International Development Charities Network,sidcn,0,1,1,0,1,650,GB-CHC-1191805,1,GB-CHC-1191805,0,
Signal,signal,1,1,2,1,1,24554,GB-CHC-1151615,1,GB-CHC-1151615,1,1
SIHA-South Sudan,siha-southsudan,1,1,2,1,1,131473,SS-RRC-652,1,SS-RRC-652,1,1
SIHA Network,siharegional,2,1,2,1,1,210181,UG-NGO-1317,1,UG-NGO-1317,1,1
Silsab Foundation,silsab1-_,1,0,1,1,0,2510,NG-CAC-1260478,1,NG-CAC-1260478,1,1
Simavi,simavi,40,1,3,2,1,2321971,NL-KVK-40594571,1,NL-KVK-40594571,2,2;null
Social Impact Lab CIC,simlab,2,1,2,1,1,14047,GB-COH-7557881,1,GB-COH-7557881,1,1
Sympany+,simone_sympany,1,1,2,1,1,4853,NL-KVK-30285304,1,NL-KVK-30285304,1,1
Simprints,simprints,1,1,2,1,1,14544,GB-COH-8835431,1,GB-COH-8835431,1,1
Scotland's International Development Alliance,sinda,4,1,2,1,1,30598,GB-SC-SC035314,2,GB-SC-035314;GB-SC-SC035314,1,1
Siren Associates,siren,1,1,2,1,1,45703,GB-COH-NI630024,1,GB-COH-NI630024,1,1
Sisonke National Sex Workers Movement,sisonke,3,0,1,1,0,46083,ZA-NPO-189357,1,ZA-NPO-189357,1,1
Stockholm International Water Institute,siwi,1,1,2,1,1,34396,SE-ON-802425-8702,1,SE-ON-802425-8702,1,1
Syria Justice and Accountability Centre (SJAC),sjac,1,1,2,1,1,31771,US-EIN-81-3014704,1,XI-IATI-US-EIN-81-3014704,1,1
Sonke Gender Justice,sjg,0,3,1,0,1,1732,ZA-PBO-064-502,1,ZA-PBO-064-502,0,
Samir Kassir Foundation,skf,1,0,1,1,0,10174,LB-MOI-30-ED,1,LB-MOI-30-ed,1,1
Stichting Kinderpostzegels Nederland,skn,0,1,1,0,1,3349,NL-KVK-41167934,1,NL-KVK-41167934,0,
Stichting Liliane Fonds,slf,7,1,2,1,1,423120,NL-KVK-41081480,1,NL-KVK-41081480,1,null
Ministry of Foreign and European Affairs of the Slovak Republic,slovakaid,3713,9,2,1,1,19139473,XM-DAC-69-1,9,XM-DAC-69-1;XM-DAC-69-18;XM-DAC-69-2;XM-DAC-69-3;XM-DAC-69-30;XM-DAC-69-4;XM-DAC-69-5;XM-DAC-69-50;XM-DAC-69-99,1,1
SMEX,smex,1,1,2,1,1,17485,LB-MOI-2402520,1,LB-MOI-2402520,1,1
Nadji.Bi Sénégal SUARL,sn-ninea-50255162x2,1,1,2,1,1,5039,SN-NINEA-50255162X2,1,SN-NINEA-50255162X2,1,1
SNV Netherlands Development Organisation,snv,48,1,2,1,1,2857232,NL-KVK-41152786,1,NL-KVK-41152786,2,1;null
SOAS University of London,soas,2,1,2,1,1,114476,GB-COH-RC000541,1,GB-COH-RC000541,1,1
Social Accountability International,social_accountability_international,1,0,1,1,0,2600,US-EIN-13-3960591,1,US-EIN-13-3960591,1,1
SolarNow Services (U) Ltd,solarnowsofa,5,1,2,1,1,76627,UG-RSB-80010003259159/105066,1,UG-RSB-80010003259159/105066,1,1
Solidagro,solidagro_admin,18,1,3,2,1,240720,BE-BCE_KBO-0410757386,1,BE-BCE_KBO-0410757386,2,1;2
Solidaridad,solidaridad,277,0,2,2,0,7003364,NL-KVK-51756811,1,NL-KVK-51756811,1,null
Solidaridad Europe,solidaridad-europe,0,0,0,0,0,0,NL-KVK-41150939,0,,0,
Solidaridad South & South-East Asia,solidaridad-ssea,29,0,1,1,0,881065,HK-CR-1494242,1,HK-CR-1494242,1,null
Solidaridad West Africa,solidaridad-waf,0,0,0,0,0,0,GH-DSW-5574,0,,0,
Solidarites International,solidarites-international,4,1,3,2,1,163786,FR-RCS-389515180,1,FR-INSEE-389515180,1,1
Solidar Suisse,solidarsuisse,1,1,2,1,1,93888,CH-FDJP-CHE105829963,1,CH-FDJP-CHE105829963,1,1
Solsoc,solsoc,19,1,13,12,1,329494,BE-BCE_KBO-0432624255,1,BE-BCE_KBO-0432624255,2,1;2
Stichting Onderzoek Multinationale Ondernemingen (SOMO),somo,10,0,1,1,0,877119,NL-KVK-41223308,1,NL-KVK-41223308,1,null
Société Nationale des eaux du Bénin (SONEB),soneb-benin,2,1,2,1,1,86906,BJ-IFU-3200700033415,1,BJ-IFU-32000700033415,1,null
SOS Children's Villages Kenya,soscvkenya,1,0,1,1,0,8665,KE-NGCB-149,1,KE-NGCB-149,1,null
SOS Børnebyerne,sosdk,3,0,1,1,0,29361,DK-CVR-25825012,1,DK-CVR-25825012,1,1
SOS FAIM - SOS HUNGER,sosfaim,23,1,3,2,1,429014,BE-BCE_KBO-0425410524,1,BE-BCE_KBO-0425410524,2,1;2
SOS Jeunesse et Défis,sosjd6,1,0,1,1,0,74730,BF-MATD-N00000408001,1,BF-MATD-N00000408001,1,1
SOS Children's Villages The Netherlands,sosnl,54,0,2,2,0,1109945,NL-KVK-41197577,1,NL-KVK-41197577,1,null
SOS Sahel International UK,sossaheluk,1,0,1,1,0,5934,GB-COH-2100867,1,GB-COH-2100867,1,1
SOS Sahel Sudan,sosss_admin,1,1,2,1,1,4270,XI-IATI-3435,1,XI-IATI-3435,1,1
SOS Italia,sosvdb_italia,1,0,1,1,0,1795,IT-CF-80017510225,1,IT-CF-80017510225,1,1
University of Southampton,soton,0,1,1,0,1,478,GB-COH-RC000668,1,GB-COH-RC000668,0,
Sound Seekers Limited,soundseekers,1,1,2,1,1,22413,GB-COH-04354941,1,GB-COH-04354941,1,1
Sowt podcasting and training L.L.C,sowt,1,0,1,1,0,15297,JO-CCD-45293,1,JO-CCD-45293,1,1
Siasa Place,sp,2,1,2,1,1,19935,KE-NCB-10488,1,KE-NCB-10488,1,1
Society For Promotion of Area Resource Centres,sparc_iati,1,1,2,1,1,14886,IN-MHA-083780010,1,IN-MHA-083780010,1,1
SPARK,spark,124,1,3,2,1,1556581,NL-KVK-41213450,1,NL-KVK-41213450,1,1
Secrétariat Permanent des Organisation non-gouvernementales du Burkina Faso (SPONG-BURKINA),spong-burkina,0,1,1,0,1,13616,BF-MATD-2407,1,BF-MATD-2407,0,
Synergie des Femmes pour la Paix et la Réconciliation des Peuples des Grands Lacs d'Afrique,spr,3,0,1,1,0,57485,XI-IATI-SPR,1,XI-IATI-SPR,1,1
Samaritan's Purse UK,spuk,3,1,2,1,1,73163,GB-CHC-1001349,1,GB-CHC-1001349,1,1
Leaders of Tomorrow,sqf,1,0,1,1,0,39582,JO-CCD-200104681,1,JO-CCD-200104681,1,1
Syria Relief,sr,1,0,1,1,0,4825,GB-CHC-1143797,1,GB-CHC-1143797,1,1
Sexual Reproductive Health and Rights Africa Trust,srhr_africa_trust,11,1,2,1,1,182783,ZA-CIP-M2005001486,1,ZA-CIP-M2005001486,1,1
Sightsavers,ss-org,985,1,2,1,1,25138254,GB-CHC-207544,35,GB-CHC-207544;GB-CHC-207545;GB-CHC-207546;GB-CHC-207547;GB-CHC-207548;GB-CHC-207549;GB-CHC-207550;GB-CHC-207551;GB-CHC-207552;GB-CHC-207553;GB-CHC-207554;GB-CHC-207555;GB-CHC-207556;GB-CHC-207557;GB-CHC-207558;GB-CHC-207559;GB-CHC-207560;GB-CHC-207561;GB-CHC-207562;GB-CHC-207563;GB-CHC-207564;GB-CHC-207565;GB-CHC-207566;GB-CHC-207567;GB-CHC-207568;GB-CHC-207569;GB-CHC-207570;GB-CHC-207571;GB-CHC-207572;GB-CHC-207573;GB-CHC-207574;GB-CHC-207575;GB-CHC-207576;GB-CHC-207577;GB-CHC-207578,1,null
SouthSouthNorth,ssn,17,1,2,1,1,268625,ZA-NPO-048-364,1,ZA-NPO-048-364,2,1;2
Stichting Vluchteling,st_vluchteling,121,1,2,1,1,1887853,NL-KVK-41149486,1,NL-KVK-41149486,1,1
Support Trust for Africa Development (STAD),stad,1,0,1,1,0,28485,NL-KVK-27251823,1,NL-KVK-27251823,1,2
STAR-Ghana Foundation,star_ghanafoundation,1,0,1,1,0,84670,GH-RGD-CG220182018,1,GH-RGD-CG220182018,1,1
Stars Foundation,starsfoundation,1,1,2,1,1,8614,GB-CHC-1087997,1,GB-CHC-1087997,1,1
United States Department of State,state,69680,1,207,206,1,387325387,US-GOV-11,1,US-GOV-11,1,1
STC International,stc-international,1,0,1,1,0,6853,NL-KVK-815165924,1,NL-KVK-815165924,1,1
Stichting Beheer Subsidiegelden DRA,stichting-subsidiegelden-dra,4,1,2,1,1,157592,NL-KVK-72849770,1,NL-KVK-72849770,1,1
Stiching Cardano Development,stichting_cd,1,1,2,1,1,6055,NL-KVK-57504091,1,NL-KVK-57504091,1,null
Hivos,stichting_hivos,58,0,2,2,0,5999544,NL-KVK-41198677,1,NL-KVK-41198677,1,null
Stichting Fern,stichtingfern,23,1,2,1,1,116772,NL-KVK-41169658,1,NL-KVK-41169658,1,1
Shifa Tameer-e-Millat University,stmu01,0,1,1,0,1,4751,XI-DUNS-645826186,1,XI-DUNS-645826186,0,
Stonewall Equality Limited,stonewa11,6,1,4,3,1,22347,GB-COH-02412299,1,GB-COH-02412299,1,1
University of Strathclyde,strathclyde,2,1,2,1,1,8942,GB-SC-SC015263,2,GB-SC-SC015263;{UniversityofStrathclyde}-{GB-SC-SC015263},1,1
Street Child,street_child,11,1,2,1,1,292270,GB-CHC-1128536,1,GB-CHC-1128536,1,1
Stromme Foundation,stromme_ug,2,1,2,1,1,17693,XI-IATI-5914-1107,2,UG-NGB-5914-1107;XI-IATI-5914-1107,1,1
Stellenbosch University,su-impala,1,0,1,1,0,10101,ZA-CIT-9415005603,1,ZA-CIT-9415005603,1,1
Survivors Fund (SURF),surf,3,0,1,1,0,54269,GB-CHC-1065705,1,GB-CHC-1065705,1,1
Sustainable Livelihoods Foundation,sustainable_livelihoods_foundation,0,1,1,0,1,615,ZA-NPO-081-788,1,ZA-NPO-081-788,0,
SOS Kinderdorpen België / SOS Villages d'Enfants Belgique,svdbskb_admin,8,1,6,5,1,100370,BE-BCE_KBO-0408628435,1,BE-BCE_KBO-0408628435,2,1;2
Smart Villages Research Group,svrg,1,0,1,1,0,1786,GB-COH-10781862,1,GB-COH-10781862,1,1
Social Watch Benin,swb_1,2,1,2,1,1,115278,BJ-IFU-6201101048400,1,BJ-IFU-6201101048400,1,null
siiqqee Women's Development Association,swda,1,1,2,1,1,29766,ET-CSA-0081,1,ET-CSA-0081,1,1
South West International Development Network,swidn,1,1,2,1,1,4006,GB-CHC-1173320,1,GB-CHC-1173320,1,1
Swisscontact,swisscontact,2,1,2,1,1,38063,CH-FDJP-CHE107828868,1,CH-FDJP-CHE107828868,1,1
SeeYou Foundation,syf,4,1,2,1,1,47365,NL-KVK-41180500,1,NL-KVK-41180500,1,1
Synergía - Initiatives for Human Rights,synergiaihr,3,1,2,1,1,9889,US-EIN-82-0644678,1,US-EIN-82-0644678,1,1
Tech2Peace,t2p,1,1,2,1,1,35845,IL-RA-580675486,1,IL-RA-580675486,1,1
The Asia Foundation,taf,204,1,13,12,1,792217,US-EIN-941191246,3,US-AGO-941191246;US-EIN-941191246;null,1,1
TAG International Development Limited,taginternational,1,1,2,1,1,2852,GB-COH-07171834,1,GB-COH-07171834,1,null
Teach A Man To Fish,tamtf,1,1,2,1,1,10674,GB-CHC-1112699,1,GB-CHC-1112699,1,1
Tanager,tan,1,2,3,1,2,141003,US-EIN-52-1826242,1,US-EIN-52-1826242,1,1
Trust for Africa's Orphans,tao-03473165,1,0,1,1,0,7118,GB-CHC-1069208,1,GB-CHC-1069208,1,1
Talent Acceleration Platform (TAP),tap,1,1,2,1,1,7915,PS-TIN-562780742,1,PS-TIN-562780742,1,1
Target TB,targettb,2,1,2,1,1,39447,GB-CHC-1098752,1,GB-CHC-1098752,1,1
Global Alliance for TB Drug Development,tb-a,2,0,1,1,0,53934,US-EIN-13-4128413,1,US-EIN-13-4128413,1,1
TB Alert,tbalert,3,1,2,1,1,43568,GB-CHC-1071886,1,GB-CHC-1071886,1,1
Tropenbos International,tbi,46,1,2,1,1,629606,NL-KVK-41155305,1,NL-KVK-41155305,1,1
The Coca-Cola Export Corporation,tccec,1,0,1,1,0,4864,XI-IATI-1001,1,XI-IATI-1001,1,1
Terre des hommes- Aide à l'enfance dans le monde- Fondation,tdh_foundation,3,1,2,1,1,35651,CH-FDJP-CHE106823242,1,CH-FDJP-CHE106823242,2,1;2
Terre des Hommes Netherlands,tdh_nl,451,0,1,1,0,22209028,NL-KVK-41149287,1,NL-KVK-41149287,1,null
TEAR fund Nederland,tear,434,1,10,9,1,9024028,NL-KVK-41177385,1,NL-KVK-41177385,2,1;null
Tearfund,tearfund,18,1,2,1,1,259408,GB-CHC-265464,1,GB-CHC-265464,2,0;1
Theatre for a Change UK,tfac,1,1,2,1,1,36373,GB-CHC-1104458,1,GB-CHC-1104458,1,1
Theatre for a Change Malawi,tfacmalawi,1,1,2,1,1,23347,MW-NBM-00139,1,MW-NBM-00139,1,1
Tearfund VZW (TFBE),tfb_admin1,4,1,2,1,1,77570,BE-BCE_KBO-0419872616,1,BE-BCE_KBO-0419872616,2,1;2
The Freedom Fund,tff,4,1,3,2,1,42258,GB-CHC-1158838,1,GB-CHC-1158838,1,1
The Freedom Fund (US),tffus,1,1,2,1,1,48307,US-EIN-30-0805768,1,US-EIN-30-0805768,1,1
Teach For Pakistan,tfp,1,0,1,1,0,4389,PK-SEC-0108318,1,PK-SEC-0108318,1,1
Triangle Génération Humanitaire,tgh,1,0,1,1,0,15205,FR-RCS-40885667200030,1,FR-RCS-40885667200030,1,1
George Institute for Global Health,tgi_india,1,1,2,1,1,12412,IN-MCA-U74900TG2007NPL055085,1,IN-MCA-U74900TG2007NPL055085,1,1
The Hague Academy for Local Governance,tha,7,0,1,1,0,69798,NL-KVK-27293917,1,NL-KVK-27293917,1,1
Tropical Health Consulting,thc,2,1,2,1,1,4247,GB-COH-OC422288,1,GB-COH-OC422288,1,2
Foundation for Social Improvement,the_fsi,1,0,1,1,0,4273,GB-CHC-1123384,1,GB-CHC-1123384,1,1
The MENTOR Initiative,the_mentor_initiative,2,0,1,1,0,130106,GB-COH-05126149,1,GB-COH-05126149,1,1
The Nature Conservancy,the_nature_conservancy,1,1,2,1,1,3704,US-EIN-53-0242652,1,US-EIN-53-0242652,1,1
The Power of Nutrition,the_power_of_nutrition,18,0,1,1,0,72281,GB-COH-09288843,1,GB-COH-09288843,1,1
The British Academy,thebritishacademy,4,0,1,1,0,12979,GB-COH-RC000053,1,GB-COH-RC000053,1,1
Nairobi Climate Network,theclimatenetwork,1,0,1,1,0,3326,KE-KRA-P052193943Z,1,KE-KRA-P052193943Z,1,1
The Faraday Institution,thefaradayinstitution,2,0,1,1,0,11570,GB-COH-10959095,1,GB-COH-10959095,1,1
"The Global Fund to Fight AIDS, Tuberculosis and Malaria",theglobalfund,1564,1,143,142,1,211856961,47045,1,47045,1,1
The International Children's Trust,theict,3,1,2,1,1,68764,GB-CHC-254781,1,GB-CHC-254781,2,1;null
Netherlands Advisory Board on Impact Investing,thenab,1,1,2,1,1,19142,NL-KVK-81042582,1,NL-KVK-81042582,1,1
Think Equal UK,thinkequal,0,1,1,0,1,3522,GB-CHC-1174610,1,GB-CHC-1174610,0,
The Hunger Project Netherlands,thp_org,6,1,2,1,1,238996,NL-KVK-41201198,1,NL-KVK-41201198,1,1
The Hunger Project Bangladesh,thpdb,0,1,1,0,1,602,BD-NAB-557,1,BD-NAB-557,0,
Transparency International UK,ti-uk,5,0,1,1,0,33220,GB-CHC-1112842,1,GB-CHC-1112842,1,1
Transparency International Kenya,ti_kenya,3,1,2,1,1,16143,KE-RCO-84486,1,KE-RCO-84486,1,1
Transition International,ti_nl,1,0,1,1,0,25637,NL-KVK-77583442,1,NL-KVK-77583442,1,1
Transparency International Bangladesh,tib,56,2,58,56,2,1171491,BD-NAB-1301,2,1301;BD-NAB-1301,1,null
Trust for Indigenous Culture and Health,ticah,1,1,2,1,1,37608,KE-KRA-P051161193S,1,KE-KRA-P051161193S,1,1
Tifa Foundation,tifa_foundation,1,1,2,1,1,17648,ID-KHH-01060014412,1,ID-KHH-01060014412,1,1
Timidria,timidria,1,0,1,1,0,8181,NE-DGI-5355,1,NE-DGI-5355,1,1
Tameer-e-Khalaq Foundation,tkf1234,1,0,1,1,0,2684,PK-VSWA-32-2004,1,PK-VSWA-32-2004,1,1
The Leprosy Mission England and Wales,tlmew,7,1,5,4,1,160175,GB-CHC-1050327,1,GB-CHC-1050327,1,1
The Leprosy Mission Nepal,tlmnepal,3,0,1,1,0,36035,NP-SWC-17775,1,NP-SWC-17775,1,1
The Liaison Office,tlo,1,1,2,1,1,9986,AF-MOE-611,1,AF-MOE-611,1,1
Trademark Africa,tma,121,1,2,1,1,760003,KE-RCO-CPR-2009-5689,1,KE-RCO-CPR-2009-5689,1,1
Transnational Institute,tni,5,1,2,1,1,469417,NL-KVK-41201806,1,NL-KVK-41201806,1,1
TechnoServe,tns,6,2,5,4,1,527010,US-EIN-13-2626135,1,US-EIN-13-2626135,1,1
Commune de Toffo - Bénin,toffo,6,1,2,1,1,535248,BJ-IFU-5200081145006,6,BJ-IFU-5200081145006;BJ-IFU-6201000068802;BJ-IFU-6201000370801;BJ-IFU-6201100034408;BJ-IFU-6201101182902;BJ-IFU-6201300688700,1,null
Commune de Toviklin - Bénin,toviklin,6,1,2,1,1,482601,BJ-IFU-6200901945503,6,BJ-IFU-6200901944209;BJ-IFU-6200901944805;BJ-IFU-6200901945503;BJ-IFU-6201001076902;BJ-IFU-6201001843703;BJ-IFU-6201200579608,1,null
TRAFFIC International,traffic,1,1,2,1,1,7823,GB-CHC-1076722,1,GB-CHC-1076722,1,1
Traidcraft Exchange,traidcraft,6,1,5,4,1,214055,GB-COH-3031674,1,GB-COH-3031674,2,0;1
TRAIDE Foundation,traide_foundation,1,0,1,1,0,18899,NL-KVK-80547745,1,NL-KVK-80547745,1,1
Transform Africa,transafrica19,1,0,1,1,0,15990,GB-CHC-1081769,1,GB-CHC-1081769,1,1
transforma,transforma,2,0,1,1,0,10394,CO-CCB-S0052181,1,XI-IATI-901057447-2,1,1
Transparency International Secretariat,transparency-international,15,0,1,1,0,36673,XM-DAC-21033,1,XM-DAC-21033,1,1
Transparently Lebanese,transparently_lebanese,1,0,1,1,0,2055,CA-CC-13474046,1,CA-CC-1347404-6,1,1
United States Department of the Treasury,treasury,3212,1,99,98,1,64652764,US-GOV-6,1,US-GOV-6,1,1
TREE AID,treea,4,1,2,1,1,64780,GB-CHC-1135156,1,GB-CHC-1135156,1,1
Thomson Reuters Foundation,trf,2,1,2,1,1,6989,GB-CHC-1082139,1,GB-CHC-1082139,2,1;null
TRIAL International,trial,1,1,2,1,1,15111,CH-FDJP-CHE326267730,1,CH-FDJP-CHE326267730,1,1
Trianglen,trianglen,44,1,2,1,1,277084,DK-CVR-33985339,1,DK-CVR-33985339,1,1
Trias,trias,30,1,17,16,1,711146,BE-BCE_KBO-0427736148,1,BE-BCE_KBO-0427736148,2,1;2
Triggerise Ethiopia,trig,5,0,1,1,0,98786,ET-CSA-3994,1,ET-CSA-3994,1,1
Triple Line,tripleline_crownagents,113,0,2,2,0,539357,GB-COH-03788027,1,GB-COH-03788027,2,1;2
Trocaire (Northern Ireland),troc,7,1,3,2,1,161947,GB-COH-NI21482,1,GB-COH-NI21482,1,null
Trocaire,trocaire,18,0,2,2,0,555263,IE-CHY-20009601,1,IE-CHY-20009601,1,null
Tropical Health and Education Trust,tropicalhealth,22,1,2,1,1,59801,GB-CHC-1113101,1,GB-CHC-1113101,1,1
TrustAfrica,trustafrica,17,0,1,1,0,219073,US-EIN-20-3074517,1,SN-NINEA-500116143V0,1,1
Timber Trade Federation Ltd.,ttf,1,0,1,1,0,2933,GB-COH-02515034,1,GB-COH-02515034,1,1
The University of Sheffield,tuos,2,1,2,1,1,29564,XI-GRID-grid.11835.3e,1,XI-GRID-grid.11835.3e,1,1
Twaweza,twaweza,42,1,2,1,1,203342,TZ-BRE-63966,2,TZ-BRE-63966;TZ-BRLA-63966,1,1
Twin,twin-iati,3,1,2,1,1,25306,GB-CHC-291824,1,GB-CHC-291824,2,0;null
Third World Network Africa,twnafrica,1,1,2,1,1,169321,GH-RGD-CG109732014,1,GH-RGD-CG109732014,1,null
Twynstra Gudde,twynstragudde,1,1,2,1,1,74541,NL-KVK-31047672,1,NL-KVK-31047672,1,1
Twitezimbere,twz1,1,0,1,1,0,22408,BI-NIF-4000039331,1,BI-NIF-4000039331,1,1
Buddhist Compassion Relief Tzu Chi Foundation,tzuchiuk,0,1,1,0,1,615,GB-CHC-1050821,1,GB-CHC-1050821,0,
Urgent Action Fund for Women's Human Rights,uaf,9,1,2,1,1,334119,US-EIN-03-0419743,1,US-EIN-03-041973,1,1
Urgent Action Fund-Africa,uaf-africa,12,1,2,1,1,492334,KE-NCB-200201282375,1,KE-NCB-200201282375,1,1
Urgent Action Fund Latin America and the Caribbean,uafla,9,1,2,1,1,295911,CO-CCB-00159397,1,CO-CCB-00159397,1,1
Universidad de los Andes,uand_2020,7,0,1,1,0,132939,XI-GRID-grid.7247.6,1,XI-PID-860007386,1,1
Romania Ministry of Foreign Affairs,uasd,0,0,0,0,0,0,XM-DAC-77,0,,0,
Union of Agricultural Work Committees,uawc,0,1,1,0,1,864,PS-MOI-RA-22220-A,1,PS-MOI-RA-22220-A,0,
Unicef Belgium National Committee,ub,7,1,3,2,1,74042,BE-BCE_KBO-0407562029,1,BE-BCE_KBO-0407562029,2,1;2
University College London,ucl,1,0,1,1,0,1028,GB-COH-RC000631,1,GB-COH-RC000631,1,1
University of Central Lancashire,uclan,1,1,2,1,1,2502,GB-UKPRN-10007141,1,GB-UKPRN-10007141,1,1
Universitair Centrum voor Ontwikkelingssamenwerking,ucos,6,1,2,1,1,57855,BE-BCE_KBO-0420790948,1,BE-BCE_KBO-0420790948,2,1;2
University of Cape Town,uct,4,1,2,1,1,72640,XI-GRID-grid.7836.a,1,XI-GRID-grid.7836.a,1,1
"The University of Dodoma (UDOM), Tanzania",udom,1,1,2,1,1,10686,XI-GRID-grid.442459.a,1,XI-GRID-grid.442459.a,1,1
University of Dar es Salaam,udsm-cbs,1,0,1,1,0,8292,XI-GRID-grid.8193.3,1,XI-GRID-grid.8193.3,1,1
University of East Anglia,uea_uk,1,1,2,1,1,5327,GB-UKPRN-10007789,1,GB-UKPRN-10007789,1,1
University of Ghana,ugorid,0,0,0,0,0,0,XI-GRID-grid.8652.9,0,,0,
UHAI EASHRI,uhai-eashri,16,1,2,1,1,441469,KE-RCO-201036685,1,KE-RCO-201036685,2,1;2
UK-Med,uk-med,4,0,1,1,0,27417,GB-CHC-1166956,1,GB-CHC-1166956,1,1
UK-Ghana Chamber of Commerce,ukgcc,0,1,1,0,1,510,GH-RGD-CG034642016,1,GH-RGD-CG034642016,0,
UK - Ministry of Defence,ukmod,43,2,3,2,1,175660,GB-GOV-8,1,GB-GOV-8,2,1;null
Unilever,ul,2,0,1,1,0,27354,GB-COH-00041424,1,GB-COH-00041424,1,1
ULB-Coopération,ulbcoop,20,1,3,2,1,228932,BE-BCE_KBO-0415627875,1,BE-BCE_KBO-0415627875,2,1;2
Chama cha Uzazi na Malezi Bora Tanzania (UMATI),umati,0,0,0,0,0,0,TZ-TRA-101-304-795,0,,0,
United Mission to Nepal,umn,1,1,2,1,1,49412,XI-IATI-1002,1,XI-IATI-1002,1,1
Uganda Martyrs University,umu,1,1,2,1,1,11289,UG-RSB-80010000253134/25060,1,UG-RSB-80010000253134/25060,1,1
United Nations Environment Programme (UNEP),un-environment,70,1,10,9,1,616225,XM-DAC-41116,1,XM-DAC-41116,1,null
United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS),unaids,883,1,99,98,1,7802246,XM-DAC-41110,1,XM-DAC-41110,1,1
International Service,unais,13,1,2,1,1,98509,GB-CHC-1069182,1,GB-CHC-1069182,1,1
United Nations Capital Development Fund,uncdf,271,0,1,1,0,754814,XM-DAC-41111,1,XM-DAC-41111,1,1
UN Trade and Development,unctad,1,1,2,1,1,9304,XM-DAC-962,1,XM-DAC-962,1,1
United Nations Development Coordination Office,undco,1,0,1,1,0,113011,XM-DAC-41149,1,XM-DAC-41149,1,1
United Nations Development Programme (UNDP),undp,14506,1,151,150,1,146907481,XM-DAC-41114,1,XM-DAC-41114,2,1;2
"United Nations Educational, Scientific and Cultural Organization (UNESCO)",unesco,0,0,0,0,0,0,XM-DAC-41304,0,,0,
United Nations Foundation,unf,8,1,2,1,1,101230,US-EIN-58-2368165,1,US-EIN-58-2368165,1,1
United Nations Population Fund,unfpa,812,0,124,124,0,4236603,XM-DAC-41119,1,XM-DAC-41119,1,1
UN Global Compact Local Network UK,ungc-uk,1,0,1,1,0,3226,GB-COH-08567552,1,GB-COH-08567552,1,1
UN-Habitat,unhabitat,0,0,0,0,0,0,41120,0,,0,
United Nations High Commissioner for Refugees (UNHCR),unhcr,1085,1,10,9,1,91580100,XM-DAC-41121,1,XM-DAC-41121,3,1;2;3
University of Nottingham,uni_of_nottingham,1,0,1,1,0,2872,GB-COH-RC000664,1,GB-COH-RC000664,1,1
United Nations Children's Fund (UNICEF),unicef,17107,1,139,138,1,1380982489,XM-DAC-41122,1,XM-DAC-41122,1,1
UNICEF Netherlands National Committee,unicefnl,19,0,7,7,0,157833,NL-KVK-27102631,1,NL-KVK-27102631,1,null
United Nations Industrial Development Organization (UNIDO),unido,2176,1,122,121,1,107541641,XM-DAC-41123,1,XM-DAC-41123,1,1
United Work,united_work,4,2,2,1,1,25815,NL-KVK-67143555,1,NL-KVK-67143555,1,1
Universiteit Leiden,universiteit_leiden,4,1,3,2,1,64592,NL-KVK-27368929,1,NL-KVK-27368929,1,1
University of Essex,university_of_essex,1,1,2,1,1,2970,GB-COH-RC000652,1,GB-COH-RC000652,1,1
University of Birmingham,universityofbirmingham,9,1,2,1,1,99646,GB-EDU-133784,1,GB-EDU-133784,2,1;null
United Nations Office for the Coordination of Humanitarian Affairs (OCHA),unocha,50,1,51,50,1,4607746,XM-DAC-41127,1,XM-DAC-41127,1,null
OCHA Country Based Pooled Funds,unocha-cbpf,15431,0,550,550,0,106859179,XM-OCHA-CBPF,1,XM-OCHA-CBPF,2,1;2
United Nations Office for the Coordination of Humanitarian Affairs (Specially-Designated Contributions),unocha-sdc,3,1,4,3,1,142815,XI-IATI-OCHASDC,1,XI-IATI-OCHASDC,1,1
United Nations Office for Project Services (UNOPS),unops,1867,0,175,175,0,5502142,41AAA,1,41AAA,1,1
UN Pooled Funds,unpf,10747,0,1,1,0,29149185,XI-IATI-UNPF,1,XI-IATI-UNPF,2,1;2
The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA),unrwa,2163,1,2,1,1,4000640,XM-DAC-41130,1,XM-DAC-41130,2,1;2
UN Women,unw,1641,1,2,1,1,36939668,XM-DAC-41146,1,XM-DAC-41146,1,1
