Publisher Name,Publisher Registry Id,Core Average (with valid data),Financials Average (with valid data),Value Added Average (with valid data),Weighted Average (with valid data),Core Average (with any data),Financials Average (with any data),Value Added Average (with any data),Weighted Average (with any data)
Opportunity International Savings and Loans Ltd,oisl_gh,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Opportunity International UK,opportunity-international-uk,96.0,55.0,41.111111111111114,72.02777777777777,100.0,55.0,41.111111111111114,74.02777777777777
Options Consultancy Services,options,97.49999999999999,75.0,59.81481481481481,82.4537037037037,100.0,75.0,59.81481481481481,83.7037037037037
Orbis Africa,orbis_africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orbis Charitable Trust,orbis_uk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orbis Ethiopia,orbis_ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orbis International,orbis_international,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Organizacion para la Educacion y Proteccion Ambiental -OpEPA-,opepa,80.0,50.0,22.22222222222222,58.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
OurLoop Stitchting,loop,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Outreach Egypt,outreach_egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfam America,oxfamus,90.02493765586034,47.43589743589744,14.921780986762936,60.60188843359526,100.0,47.43589743589744,14.921780986762936,65.58941960566509
Oxfam Australia,oau,90.10204081632654,74.48979591836735,27.911312673217438,70.65129755605946,100.0,74.48979591836735,27.911312673217438,75.6002771478962
Oxfam GB,oxfamgb,90.0,96.18226600985221,14.778325123152708,72.74014778325123,100.0,96.18226600985221,14.778325123152708,77.74014778325123
Oxfam IBIS,ibis_denmark,99.2,70.875,29.037037037037035,74.57800925925925,100.0,70.875,29.037037037037035,74.97800925925925
Oxfam India,oxfamindia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfam Intermón,oxfamintermon,99.62962962962963,50.0,39.50617283950616,72.19135802469135,100.0,50.0,39.50617283950616,72.37654320987654
Oxfam Novib,onl,99.54648526077098,71.23659659715827,59.47888062866966,82.45211193684247,100.0,71.23659659715827,59.81481747254301,82.76285351742533
Oxfam Solidarité-Solidariteit,oxsol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxfam Wereldwinkels,oww,100.0,50.0,77.77777777777777,81.94444444444444,100.0,50.0,77.77777777777777,81.94444444444444
Oxfam-Magasins du monde (omdm),omdm,100.0,100.0,36.111111111111114,84.02777777777777,100.0,100.0,38.888888888888886,84.72222222222223
Oxfam-Quebec,oqc,100.0,75.0,66.66666666666667,85.41666666666667,100.0,75.0,66.66666666666667,85.41666666666667
Oxford Policy Management,opml,92.14285714285714,59.752747252747255,28.932178932178928,68.24266011766012,100.0,59.752747252747255,28.932178932178928,72.17123154623155
Pact,pact,100.0,25.0,27.463312368972748,63.115828092243184,100.0,25.0,27.463312368972748,63.115828092243184
Palestinian Working Women Society for Development,pwwsd_2022,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Palladium Europe,palladium_eur,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Palladium International Ltd (UK),palladium,92.5,72.5,31.928104575163403,72.35702614379085,100.0,72.5,31.928104575163403,76.10702614379085
Palliative Care Association of Malawi,pacam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palliative Care Support Trust,pcst,100.0,62.5,33.333333333333336,73.95833333333333,100.0,62.5,33.333333333333336,73.95833333333333
Pan Africa ILGA,pai155669,100.0,75.0,38.888888888888886,78.47222222222223,100.0,75.0,38.888888888888886,78.47222222222223
Pan African Climate Justice Alliance,pacja,91.81818181818183,100.0,48.37261503928171,83.00224466891133,100.0,100.0,48.37261503928171,87.09315375982042
Panos Institute West Africa (PIWA),ipao,97.93103448275863,9.482758620689655,12.260536398467432,54.401340996168585,99.3103448275862,9.482758620689655,12.260536398467432,55.09099616858237
Paradigm Initiative,paradigm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parhelion Underwriting Limited,pul,100.0,50.0,0.0,62.5,100.0,50.0,11.11111111111111,65.27777777777777
Particip GmbH,particip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Partnership for African Social & Governance Research (PASGR),pasgr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
partos,partos_nl,100.0,85.11904761904762,36.507936507936506,80.40674603174602,100.0,85.11904761904762,36.507936507936506,80.40674603174602
Pastoralist Girls Initiative,pgi_kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PATH,_path_,90.0,24.999999999999996,40.74074074074073,61.43518518518518,100.0,24.999999999999996,40.74074074074073,66.43518518518519
Pathfinder International,pathfinder1,100.0,100.0,66.66666666666667,91.66666666666667,100.0,100.0,66.66666666666667,91.66666666666667
PATTIRO,pattiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAX,pax,98.80952380952381,79.37370600414079,49.801587301587304,81.69858523119392,100.0,79.37370600414079,49.801587301587304,82.29382332643202
PCP Uganda Limited,pcp-ug_125289,90.0,25.0,100.0,76.25,100.0,25.0,100.0,81.25
Peace Brigades International,pbi_io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peace Corp,peace,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Peace Direct,peacedirect,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Peaceful Change initiative,pci,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
PEAS (Promoting Equality in African Schools),peas,73.33333333333331,41.666666666666664,46.29629629629629,58.65740740740739,89.99999999999999,50.0,49.999999999999986,69.99999999999999
Pegasys Limited,pegasys-eu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Penal Reform International,pri,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
People In Aid,peopleinaid,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
People in Need,pin,100.0,75.0,12.698412698412698,71.92460317460318,100.0,75.0,12.698412698412698,71.92460317460318
People's Process on Housing and Poverty in Zambia,pphpz,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Perhimpunan Pengembangan Media Nusantara,ja_ppmn,90.0,100.0,33.333333333333336,78.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
PHASE Nepal,phase-nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHASE Worldwide,phase_worldwide,100.0,50.0,38.888888888888886,72.22222222222223,100.0,50.0,38.888888888888886,72.22222222222223
Plan International Belgium,pib,100.0,100.0,43.56261022927689,85.89065255731923,100.0,100.0,43.56261022927689,85.89065255731923
Plan International Finland,planinternationalfinland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plan International Netherlands,plannlno,96.46153846153847,90.56392557686776,39.14529914529914,80.65807541131096,97.23076923076923,90.56392557686776,39.31623931623931,81.08542583866138
Plan International UK,plan_uk,88.38709677419355,64.70797720797721,35.30465949820788,69.19670756364306,91.61290322580645,64.70797720797721,35.30465949820788,70.8096107894495
Plan International USA,plan_usa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plan Ireland Charitable Assistance Limited,plan_ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlanBørnefonden,plb,91.42857142857142,71.42857142857143,24.76190476190476,69.76190476190476,100.0,71.42857142857143,24.76190476190476,74.04761904761905
Plataforma Moçambicana da Água (PLAMA),plama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plateforme des Acteurs de la Société Civile au BENIN,pascib_benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PONT,pont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pontis Foundation,pontis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Population Media Center,pmc,95.0,12.5,22.22222222222222,56.18055555555556,100.0,12.5,22.22222222222222,58.68055555555556
Population Service International,psi,88.75,53.125,49.074074074074076,69.92476851851852,98.75,53.125,49.074074074074076,74.92476851851852
Population Services and Training Centre (PSTC),pstc_1102,90.0,37.5,33.333333333333336,62.708333333333336,100.0,37.5,33.333333333333336,67.70833333333333
Population Services Kenya,pskenya_19,100.0,43.421052631578945,22.22222222222222,66.4108187134503,100.0,43.421052631578945,22.22222222222222,66.4108187134503
Positive Vibes Trust,pv,91.25,75.0,46.75925925925926,76.06481481481481,100.0,75.0,46.75925925925926,80.43981481481481
PositiveNegatives,posneg,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Power International,power,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
PPAG,ppag_123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRACTICA Foundation,practica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Practical Action,pa,100.0,75.0,28.998968008255936,75.99974200206398,100.0,75.0,29.145166838665293,76.03629170966633
Pragya India,pragya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRI Association,pri_icf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PricewaterhouseCoopers Private Limited India,pwcplindia,98.33333333333334,54.16666666666667,42.592592592592595,73.3564814814815,100.0,54.16666666666667,42.592592592592595,74.18981481481482
Prince Claus Fund,pcf,100.0,13.0,36.888888888888886,62.47222222222222,100.0,13.0,36.888888888888886,62.47222222222222
Private Infrastructure Development Group,pidg,90.45454545454547,74.61305817470202,48.64201259550097,76.04104041982347,100.0,74.61305817470202,48.64201259550097,80.81376769255075
PRO-FEMMES TWESE HAMWE,profemmes,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Programming Their Future,p-t-f-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Progressio (closed),progressio,63.0,25.0,32.46913580246914,45.867283950617285,85.0,37.5,32.46913580246914,59.992283950617285
Project Harar,phe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Projet Jeune Leader,pjl,100.0,50.0,0.0,62.5,100.0,50.0,0.0,62.5
Promundo-US,pmo-us,100.0,100.0,38.888888888888886,84.72222222222223,100.0,100.0,38.888888888888886,84.72222222222223
Prospero Limited,prospero,90.0,25.0,88.88888888888889,73.47222222222223,100.0,25.0,88.88888888888889,78.47222222222223
Protecting Families Against HIV/AIDS,prefa_1,100.0,75.0,55.55555555555556,82.63888888888889,100.0,75.0,55.55555555555556,82.63888888888889
PT Arup Indonesia,ptarupidn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUBLIC HEALTH FOUNDATION OF INDIA,phfi,80.0,0.0,22.22222222222222,45.55555555555556,90.0,0.0,22.22222222222222,50.55555555555556
Public International Law & Policy Group,pilpg,90.0,25.0,22.22222222222222,56.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Publish What You Fund,pwyf,100.0,25.0,34.72222222222222,64.93055555555556,100.0,25.0,34.72222222222222,64.93055555555556
PUM Netherlands,pumnl,90.27027027027027,50.67567567567568,15.72405739072406,61.73506840173507,100.0,50.67567567567568,15.72405739072406,66.59993326659993
Pump Aid,pumpaid,90.0,100.0,66.66666666666667,86.66666666666667,100.0,100.0,66.66666666666667,91.66666666666667
PwC,pwc,98.0,55.0,29.629629629629626,70.1574074074074,100.0,55.0,29.629629629629626,71.1574074074074
Queen Rania Foundation for Education and Development,qrfed,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
Quinoa,quinoa,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Rabo Foundation,rabofoundation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rabo Partnerships,rabo_partnerships,100.0,50.0,15.873015873015873,66.46825396825398,100.0,50.0,15.873015873015873,66.46825396825398
Radio La Benevolencija,rlb,100.0,100.0,55.55555555555556,88.88888888888889,100.0,100.0,55.55555555555556,88.88888888888889
Radios Rurales Internationales,bfrri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rahnuma-Family Planning Assocation of Pakistan,rfpap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Railway Children,rc,100.0,50.0,41.666666666666664,72.91666666666667,100.0,50.0,41.666666666666664,72.91666666666667
Railway Children Africa,rc2africa,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
RAIN Foundation (former),rainfoundation,80.0,46.66666666666667,71.85185185185185,69.62962962962963,100.0,46.66666666666667,72.5925925925926,79.81481481481482
Rainbow Railroad,rr_qfdi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rainforest Action Network,ran,100.0,100.0,11.11111111111111,77.77777777777777,100.0,100.0,11.11111111111111,77.77777777777777
Rainforest Alliance,rainforest-alliance,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Rainforest Foundation UK,rfuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raleigh International,raleigh_int,100.0,62.5,50.0,78.125,100.0,62.5,50.0,78.125
RCN Justice & Démocratie,rcn,100.0,100.0,45.37037037037037,86.3425925925926,100.0,100.0,46.75925925925926,86.68981481481481
Reach A Hand Uganda,rahuug,88.33333333333333,22.916666666666664,11.11111111111111,52.67361111111111,99.16666666666666,22.916666666666664,21.296296296296294,60.63657407407407
READ Foundation,read-foundation,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
Red Cross Red Crescent Climate Centre,climate_centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red Umbrella Fund,ruf,100.0,69.8076923076923,43.58974358974359,78.34935897435898,100.0,69.8076923076923,43.58974358974359,78.34935897435898
RedOrange Media and Communications,redorange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RedR UK,redruk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regional Advisory Information and Network Systems,rains,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
"Rehabilitation, Education and Community Health (REACH)",reach-iraq,95.0,37.5,11.11111111111111,59.65277777777778,100.0,37.5,11.11111111111111,62.15277777777778
Relief International UK,ri-uk,95.00000000000001,68.75,33.7037037037037,73.11342592592592,100.0,68.75,33.7037037037037,75.61342592592592
Rene Moawad Foundation,rmf-lb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renewable Energy Performance Platform,repp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republic of Korea,odakorea,94.95294117647059,95.40978706952953,58.40542681719152,85.93027405991556,99.99411764705883,95.40978706952953,65.62111309170133,90.25478386383713
Resilience,resilience,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resource Extraction Monitoring,rem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Responsible Mining Foundation,rmf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Restart Center,restartcenter,90.0,25.0,11.11111111111111,54.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
Restless Development,restless,100.0,68.75,44.44444444444444,78.29861111111111,100.0,68.75,44.44444444444444,78.29861111111111
Results for Development,r4d,81.81818181818181,50.0,33.333333333333336,61.74242424242424,100.0,50.0,33.333333333333336,70.83333333333333
Retrak,retrak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Right to Play Netherlands Foundation,rtp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Right To Play UK,rtp_uk,100.0,50.0,38.888888888888886,72.22222222222223,100.0,50.0,38.888888888888886,72.22222222222223
Rights and Resources Initaitive,rri,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Rijksakademie van beeldende kunsten,rabk,100.0,50.0,55.55555555555556,76.38888888888889,100.0,50.0,55.55555555555556,76.38888888888889
Rikolto,rikolto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rikolto in Belgium,rikolto_belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riverrecycle Oy,riverrecycle,100.0,75.0,55.55555555555556,82.63888888888889,100.0,75.0,55.55555555555556,82.63888888888889
Rocky Mountain Institute,rmi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rode Kruis-Vlaanderen Internationaal vzw,rkiv,100.0,100.0,45.14991181657848,86.28747795414462,100.0,100.0,45.14991181657848,86.28747795414462
Rojiroti UK,rojiroti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Ministry of Foreign Affairs,uasd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rotary Clubs For Development,rc4d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Botanic Gardens Kew,rbg_kew,80.0,100.0,33.333333333333336,73.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Royal College of General Practitioners (RCGP),rcgp-international,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal College of Obstetricians & Gynaecologists,rcog_resilience_in_obstetric_skills,90.0,50.0,11.11111111111111,60.27777777777778,100.0,50.0,11.11111111111111,65.27777777777777
Royal Commonwealth Ex-Sevices League,rcel,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Royal Institute of International Affairs,riia,90.0,37.5,5.555555555555555,55.763888888888886,100.0,37.5,5.555555555555555,60.763888888888886
Royal National Lifeboat Institution (RNLI),rnli_international,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Netherlands Football Association,knvb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Society for the Protection of Birds,rspb_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Society of Tropical Medicine & Hygiene,rstmh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Tropical Institute,kit,96.95652173913044,69.94565217391305,43.09178743961352,76.73762077294687,100.0,69.94565217391305,43.09178743961352,78.25935990338165
RUAF Foundation,ruaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rutgers,rutgers,96.76470588235294,91.66666666666667,46.51889741403808,82.92874396135265,100.0,91.66666666666667,46.51889741403808,84.54639102017619
Sabre Education Limited,sct,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
Saferworld,saferworld,99.82758620689656,90.08620689655172,33.84099616858238,80.8955938697318,100.0,90.08620689655172,33.84099616858238,80.98180076628353
Samaritan's Purse UK,spuk,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Samir Kassir Foundation,skf,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
Sana'a Center for Strategic Studies,scss,100.0,62.5,50.0,78.125,100.0,62.5,50.0,78.125
Satellite Applications Catapult Ltd,satelliteapplicationscatapultltd,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Savana Signatures,savsign-org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Save the Children DK,redbarnet,100.0,70.94594594594595,46.75675675675676,79.42567567567568,100.0,70.94594594594595,46.75675675675676,79.42567567567568
Save the Children International,sci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Save the Children Netherlands,scnl,99.79166666666666,73.88888888888889,49.36958234830575,80.71045114263198,100.0,73.88888888888889,49.36958234830575,80.81461780929867
Save the Children UK,scuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCI Projets Internationaux ASBL_Service Civil International branche belge,scibelgium,100.0,100.0,53.7037037037037,88.42592592592592,100.0,100.0,53.7037037037037,88.42592592592592
Scotland's International Development Alliance,sinda,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Scottish Catholic International Aid Fund (SCIAF),sciaf,96.0,75.0,44.44444444444444,77.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
"SDSN Association, Inc.",sdsna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Search for Common Ground (SFCG),sfcg,96.42857142857142,87.5,35.47619047619047,78.95833333333333,100.0,87.5,35.47619047619047,80.74404761904762
SECOURS CATHOLIQUE - CARITAS FRANCE,sccf,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Secrétariat de Concertation des Organisations Non Gouvernementales Maliennes,seco-ong-mali,100.0,100.0,55.55555555555556,88.88888888888889,100.0,100.0,55.55555555555556,88.88888888888889
Secrétariat Permanent des Organisation non-gouvernementales du Burkina Faso (SPONG-BURKINA),spong-burkina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
