Publisher Name,Publisher Registry Id,Transaction - Commitment (with valid data),Transaction - Disbursement or Expenditure (with valid data),Transaction - Traceability (with valid data),Budget (with valid data),Average (with valid data),Transaction - Commitment (with any data),Transaction - Disbursement or Expenditure (with any data),Transaction - Traceability (with any data),Budget (with any data),Average (with any data)
Twin,twin-iati,-,-,-,100.0,25.0,-,-,-,100.0,25.0
Twitezimbere,twz1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Twynstra Gudde,twynstragudde,100.0,0.0,100.0,100.0,75.0,100.0,0.0,100.0,100.0,75.0
Uganda Martyrs University,umu,-,-,-,-,0.0,-,-,-,-,0.0
Uganda National NGO Forum,ngoforum_01,-,-,-,-,0.0,-,-,-,-,0.0
UHAI EASHRI,uhai-eashri,100.0,90.9090909090909,100.0,36.36363636363637,81.81818181818181,100.0,90.9090909090909,100.0,36.36363636363637,81.81818181818181
"UK - Department for Business, Energy and Industrial Strategy (BEIS)",beis,80.69584736251403,99.88776655443323,100.0,99.43883277216611,95.00561167227833,80.69584736251403,99.88776655443323,100.0,99.43883277216611,95.00561167227833
"UK - Department for Digital, Culture, Media and Sport",dcms,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"UK - Department for Environment, Food and Rural Affairs",defra_transparency,21.875,70.96774193548387,100.0,100.0,73.21068548387098,21.875,70.96774193548387,100.0,100.0,73.21068548387098
UK - Department for Work and Pensions,dwp,50.0,50.0,100.0,100.0,75.0,50.0,50.0,100.0,100.0,75.0
UK - Department of Health and Social Care (DHSC),dhsc,69.01408450704226,97.43589743589743,100.0,100.0,91.61249548573493,69.01408450704226,97.43589743589743,100.0,100.0,91.61249548573493
"UK - Department of Science, Innovation and Technology",dsit,100.0,100.0,100.0,86.59966499162479,96.64991624790619,100.0,100.0,100.0,86.59966499162479,96.64991624790619
"UK - Foreign, Commonwealth and Development Office",fcdo,78.93217893217893,89.92156862745098,100.0,97.6911976911977,91.63623631270691,78.93217893217893,89.92156862745098,100.0,97.6911976911977,91.63623631270691
UK - Home Office,homeoffice,-,-,-,-,0.0,-,-,-,-,0.0
UK - Medical Research Council,mrc,-,-,-,-,0.0,-,-,-,-,0.0
UK - Ministry of Defence,ukmod,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UK - Scottish Government,scottish_government,-,-,-,-,0.0,-,-,-,-,0.0
"UK Department for Energy, Security and Net Zero",desnz,85.71428571428571,85.18518518518519,100.0,96.42857142857143,91.83201058201058,85.71428571428571,85.18518518518519,100.0,96.42857142857143,91.83201058201058
UK – Department for Education,dfe,0.0,0.0,100.0,100.0,50.0,0.0,0.0,100.0,100.0,50.0
UK-Ghana Chamber of Commerce,ukgcc,-,-,-,-,0.0,-,-,-,-,0.0
UK-Med,uk-med,0.0,66.66666666666666,50.0,100.0,54.166666666666664,0.0,66.66666666666666,50.0,100.0,54.166666666666664
ULB-Coopération,ulbcoop,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UN Global Compact Local Network UK,ungc-uk,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,100.0,25.0
UN Pooled Funds,unpf,0.0,100.0,-,100.0,50.0,0.0,100.0,-,100.0,50.0
UN Trade and Development,unctad,100.0,100.0,100.0,200.0,125.0,100.0,100.0,100.0,200.0,125.0
UN Women,unw,96.83257918552036,67.87330316742081,0.0,100.0,66.17647058823529,100.0,67.87330316742081,0.0,100.0,66.96832579185521
UN-Habitat,unhabitat,-,-,-,-,0.0,-,-,-,-,0.0
Unicef Belgium National Committee,ub,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UNICEF Netherlands National Committee,unicefnl,50.0,50.0,0.0,100.0,50.0,50.0,50.0,0.0,100.0,50.0
Unie van Waterschappen,uvw,5.263157894736842,100.0,0.0,100.0,51.315789473684205,5.263157894736842,100.0,0.0,100.0,51.315789473684205
Unilever,ul,0.0,100.0,100.0,0.0,50.0,0.0,100.0,100.0,0.0,50.0
Union des Villes et Communes de Wallonie (UVCW),uvcw,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Union of Agricultural Work Committees,uawc,-,-,-,-,0.0,-,-,-,-,0.0
UNITAID,utd,97.22222222222221,100.0,-,97.22222222222221,73.61111111111111,97.22222222222221,100.0,-,97.22222222222221,73.61111111111111
United Mission to Nepal,umn,-,-,-,-,0.0,-,-,-,-,0.0
United Nations Capital Development Fund,uncdf,0.0,100.0,-,20.0,30.0,0.0,100.0,-,20.0,30.0
United Nations Central Emergency Response Fund (CERF),cerf,1.101561554291248,99.54314720812182,100.0,100.0,75.16117719060327,1.101561554291248,99.54314720812182,100.0,100.0,75.16117719060327
United Nations Children's Fund (UNICEF),unicef,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Nations Development Coordination Office,undco,100.0,100.0,0.0,100.0,75.0,100.0,100.0,0.0,100.0,75.0
United Nations Development Programme (UNDP),undp,100.0,99.44582986977002,26.26546681664792,99.47842579421527,81.29743062015831,100.0,99.44582986977002,26.26546681664792,99.47842579421527,81.29743062015831
"United Nations Educational, Scientific and Cultural Organization (UNESCO)",unesco,-,-,-,-,0.0,-,-,-,-,0.0
United Nations Environment Programme (UNEP),un-environment,-,-,-,-,0.0,-,-,-,-,0.0
United Nations Foundation,unf,0.0,66.66666666666666,0.0,100.0,41.666666666666664,0.0,66.66666666666666,0.0,100.0,41.666666666666664
United Nations High Commissioner for Refugees (UNHCR),unhcr,100.0,0.0,0.0,100.0,50.0,100.0,0.0,0.0,100.0,50.0
United Nations Industrial Development Organization (UNIDO),unido,0.0,98.38709677419355,0.0,98.91304347826086,49.3250350631136,0.0,98.38709677419355,0.0,98.91304347826086,49.3250350631136
United Nations Joint Programme on HIV and AIDS Secretariat (UNAIDS),unaids,-,-,-,-,0.0,-,-,-,-,0.0
United Nations Office for Project Services (UNOPS),unops,0.05321979776476849,100.0,-,100.0,50.01330494944119,0.05321979776476849,100.0,-,100.0,50.01330494944119
United Nations Office for the Coordination of Humanitarian Affairs (OCHA),unocha,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Nations Office for the Coordination of Humanitarian Affairs (Specially-Designated Contributions),unocha-sdc,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Nations Population Fund,unfpa,-,-,-,-,0.0,-,-,-,-,0.0
United Nations World Food Programme (WFP),wfp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
United Purpose,cu,-,-,-,-,0.0,-,-,-,-,0.0
United States African Development Foundation,usadf,99.79123173277662,84.55114822546973,100.0,0.0,71.08559498956159,99.79123173277662,84.55114822546973,100.0,0.0,71.08559498956159
United States Agency for International Development (USAID),usaid,97.45064005207203,87.78900112233445,100.0,0.010848340203948797,71.3126223786526,97.45064005207203,87.78900112233445,100.0,0.010848340203948797,71.3126223786526
United States Department of Agriculture,usda,79.17737789203085,64.52442159383034,100.0,0.0,60.9254498714653,79.17737789203085,64.52442159383034,100.0,0.0,60.9254498714653
United States Department of Commerce,doc,30.0,80.0,100.0,0.0,52.5,30.0,80.0,100.0,0.0,52.5
United States Department of Defense,dod,100.0,75.0,100.0,0.0,68.75,100.0,75.0,100.0,0.0,68.75
United States Department of Energy,doe,82.29166666666666,93.75,100.0,0.0,69.01041666666666,82.29166666666666,93.75,100.0,0.0,69.01041666666666
United States Department of Homeland Security,dhs,100.0,0.0,100.0,0.0,50.0,100.0,0.0,100.0,0.0,50.0
United States Department of Interior,doi,61.367249602543716,63.43402225755167,100.0,0.0,56.20031796502384,61.367249602543716,63.43402225755167,100.0,0.0,56.20031796502384
United States Department of Justice,doj,-,-,-,-,0.0,-,-,-,-,0.0
United States Department of Labor,dol,49.668874172185426,98.67549668874173,100.0,0.0,62.086092715231786,49.668874172185426,98.67549668874173,100.0,0.0,62.086092715231786
United States Department of State,state,80.97789685197588,71.33288680509042,100.0,0.0,63.07769591426658,80.97789685197588,71.33288680509042,100.0,0.0,63.07769591426658
United States Department of the Treasury,treasury,75.0,100.0,100.0,0.0,68.75,75.0,100.0,100.0,0.0,68.75
United States Department of Transportation,dot,98.63013698630137,100.0,100.0,0.0,74.65753424657534,98.63013698630137,100.0,100.0,0.0,74.65753424657534
United States Environmental Protection Agency,epa,85.18518518518519,29.629629629629626,100.0,0.0,53.7037037037037,85.18518518518519,29.629629629629626,100.0,0.0,53.7037037037037
United States Federal Trade Commission,ftc,-,-,-,-,0.0,-,-,-,-,0.0
United States Health and Human Services,hhs,68.14159292035397,88.76106194690266,100.0,0.0,64.22566371681415,68.14159292035397,88.76106194690266,100.0,0.0,64.22566371681415
United States International Development Finance Corporation,dfc,100.0,0.0,100.0,0.0,50.0,100.0,0.0,100.0,0.0,50.0
United States Trade and Development Agency,ustda,33.03730017761989,75.13321492007104,100.0,0.0,52.04262877442273,33.03730017761989,75.13321492007104,100.0,0.0,52.04262877442273
United Work,united_work,-,-,-,-,0.0,-,-,-,-,0.0
United World Schools,uws,0.0,0.0,12.5,100.0,28.125,0.0,0.0,12.5,100.0,28.125
Universidad de los Andes,uand_2020,-,-,-,-,0.0,-,-,-,-,0.0
Universidad Peruana Cayetano Heredia,investigacion_cayetano,-,-,-,-,0.0,-,-,-,-,0.0
Universitair Centrum voor Ontwikkelingssamenwerking,ucos,33.33333333333333,-,-,66.66666666666666,24.999999999999996,33.33333333333333,-,-,66.66666666666666,24.999999999999996
Universitas Brawijaya,medicine_ub,-,-,-,-,0.0,-,-,-,-,0.0
Universiteit Leiden,universiteit_leiden,100.0,50.0,100.0,100.0,87.5,100.0,50.0,100.0,100.0,87.5
Universiti Malaya,rmc_um,-,-,-,-,0.0,-,-,-,-,0.0
Universities UK,uuk,100.0,0.0,0.0,100.0,50.0,100.0,0.0,0.0,100.0,50.0
University College London,ucl,-,-,-,-,0.0,-,-,-,-,0.0
University of Amsterdam,uva_org,0.0,0.0,-,100.0,25.0,0.0,0.0,-,100.0,25.0
University of Birmingham,universityofbirmingham,11.11111111111111,28.57142857142857,-,77.77777777777779,29.365079365079367,11.11111111111111,28.57142857142857,-,77.77777777777779,29.365079365079367
University of Cape Town,uct,33.33333333333333,66.66666666666666,100.0,100.0,75.0,33.33333333333333,66.66666666666666,100.0,100.0,75.0
University of Central Lancashire,uclan,0.0,0.0,-,100.0,25.0,0.0,0.0,-,100.0,25.0
University of Dar es Salaam,udsm-cbs,-,-,-,-,0.0,-,-,-,-,0.0
University of Dundee,uodcepmlp,0.0,0.0,-,66.66666666666666,16.666666666666664,0.0,0.0,-,66.66666666666666,16.666666666666664
University of East Anglia,uea_uk,0.0,0.0,-,0.0,0.0,0.0,0.0,-,100.0,25.0
University of Edinburgh,uoe,11.11111111111111,87.5,22.22222222222222,11.11111111111111,32.986111111111114,11.11111111111111,87.5,22.22222222222222,11.11111111111111,32.986111111111114
University of Essex,university_of_essex,0.0,-,-,100.0,25.0,0.0,-,-,100.0,25.0
University of Exeter,uoex,-,-,-,-,0.0,-,-,-,-,0.0
University of Ghana,ugorid,-,-,-,-,0.0,-,-,-,-,0.0
University of Kinshasa,dspd_unikin,0.0,0.0,-,0.0,0.0,0.0,0.0,-,0.0,0.0
University of Leeds,leedsuni,0.0,100.0,100.0,100.0,75.0,0.0,100.0,100.0,100.0,75.0
University of Leicester,leics,0.0,100.0,-,100.0,50.0,0.0,100.0,-,100.0,50.0
University of Liberal Arts Bangladesh,chpd_ulab,-,-,-,-,0.0,-,-,-,-,0.0
University Of Liverpool,uol,0.0,25.0,0.0,100.0,31.25,0.0,25.0,0.0,100.0,31.25
University of Nottingham,uni_of_nottingham,-,-,-,-,0.0,-,-,-,-,0.0
University of Plymouth,uop,0.0,0.0,-,100.0,25.0,0.0,0.0,-,100.0,25.0
University of Southampton,soton,-,-,-,-,0.0,-,-,-,-,0.0
University of Strathclyde,strathclyde,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,100.0,25.0
University of Sussex,uos,0.0,-,-,100.0,25.0,0.0,-,-,100.0,25.0
University of York,uoy,0.0,0.0,-,16.666666666666664,4.166666666666666,0.0,0.0,-,16.666666666666664,4.166666666666666
University Of Zimbabwe,1-uz,-,-,-,-,0.0,-,-,-,-,0.0
University Putra Malaysia,upm,-,-,-,-,0.0,-,-,-,-,0.0
University Twente,utwente,-,-,-,-,0.0,-,-,-,-,0.0
Upinion Netherlands,upinion,-,-,-,200.0,50.0,-,-,-,200.0,50.0
Upper Quartile,uq,100.0,100.0,-,100.0,75.0,100.0,100.0,-,100.0,75.0
Urgent Action Fund for Women's Human Rights,uaf,25.0,100.0,100.0,100.0,81.25,25.0,100.0,100.0,100.0,81.25
Urgent Action Fund Latin America and the Caribbean,uafla,-,-,-,-,0.0,-,-,-,-,0.0
Urgent Action Fund-Africa,uaf-africa,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
UTZ,utz,-,-,-,-,0.0,-,-,-,-,0.0
UWEZO Youth Empowerment,uwezo_youth_empowerment,0.0,50.0,0.0,100.0,37.5,0.0,50.0,0.0,100.0,37.5
Varkey Foundation,varkeyfoundation,0.0,51.28205128205128,55.55555555555556,0.0,26.70940170940171,0.0,51.28205128205128,55.55555555555556,0.0,26.70940170940171
VEI B.V.,vei_nl,19.230769230769234,92.3076923076923,92.3076923076923,100.0,75.96153846153847,19.230769230769234,92.3076923076923,92.3076923076923,100.0,75.96153846153847
Vera Solutions,vera-solutions,-,-,-,-,0.0,-,-,-,-,0.0
VETERINAIRES SANS FRONTIERES / DIERENARTSEN ZONDER GRENZEN - BELGIUM,vsfbelgium,-,-,-,-,0.0,-,-,-,-,0.0
VIA Don Bosco,via-db,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Village Enterprise,villageenterprise,-,-,-,-,0.0,-,-,-,-,0.0
Village Infrastructure Angels,via,-,-,-,-,0.0,-,-,-,-,0.0
Village Water Ltd,villagewater,0.0,100.0,100.0,0.0,50.0,0.0,100.0,100.0,0.0,50.0
Vision Aid Overseas,vao,100.0,0.0,-,100.0,50.0,100.0,0.0,-,100.0,50.0
Vision for a Nation Foundation,vfan,0.0,0.0,100.0,100.0,50.0,0.0,0.0,100.0,100.0,50.0
VisionFund International,vfi,-,-,-,-,0.0,-,-,-,-,0.0
Viva,viva,-,-,-,-,0.0,-,-,-,-,0.0
Viva Salud,g3w-m3m_admin,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Vlaamse Interuniversitaire Raad voor Universitaire Ontwikkelingssamenwerking (VLIR-UOS),vlir-uos,-,-,-,-,0.0,-,-,-,-,0.0
VNG International,vngi,73.07692307692307,-,-,100.0,43.26923076923077,73.07692307692307,-,-,100.0,43.26923076923077
Voluntary Health Association of India,vhai-org,-,-,-,-,0.0,-,-,-,-,0.0
Voluntary Service Overseas (VSO),vso,25.0,100.0,100.0,75.0,75.0,25.0,100.0,100.0,75.0,75.0
VVOB Education for Development,vvob,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
VVSG - Vereniging van Vlaamse Steden en Gemeenten,vvsg,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Wageningen University & Research - Stichting Wageningen Research,wageningen_ur,100.0,80.0,80.0,60.0,80.0,100.0,80.0,80.0,60.0,80.0
WAJIBU - Institute of Public Accountability,wajibu,-,-,-,-,0.0,-,-,-,-,0.0
Wala Ltd,walaltd,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,100.0,25.0
WAPA International ASBL,wapa,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
War Child Alliance Foundation,wcaf,100.0,100.0,75.0,100.0,93.75,100.0,100.0,75.0,100.0,93.75
War Child Canada,wcc,-,-,-,-,0.0,-,-,-,-,0.0
War Child Netherlands,warchildholland,25.0,0.0,-,25.0,12.5,25.0,0.0,-,25.0,12.5
War Child UK,wcuk,41.30434782608695,86.66666666666667,5.555555555555555,93.47826086956522,56.7512077294686,41.30434782608695,86.66666666666667,5.555555555555555,93.47826086956522,56.7512077294686
War on Want,waronwant,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,100.0,25.0
War on Want NI,wowni,-,-,-,-,0.0,-,-,-,-,0.0
WASH Alliance International,wai,-,-,-,-,0.0,-,-,-,-,0.0
WASTE advisers on urban environment and development,waste,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
WasteAid UK,wasteaid,0.0,50.0,0.0,50.0,25.0,0.0,50.0,0.0,50.0,25.0
Water & Land Resource Center,wlrc_aau,-,-,-,-,0.0,-,-,-,-,0.0
Water & Sanitation for the Urban Poor (WSUP),wsup,0.0,100.0,100.0,100.0,75.0,0.0,100.0,100.0,100.0,75.0
Water Finance Facility,wff,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Water for People,w4p,-,-,-,-,0.0,-,-,-,-,0.0
Water Integrity Network Association,win,0.0,50.0,-,100.0,37.5,0.0,50.0,-,100.0,37.5
Water Sector Regulatory Council,wsrc1,0.0,0.0,100.0,200.0,75.0,0.0,0.0,100.0,200.0,75.0
Water Witness International,water-witness-international,0.0,100.0,16.666666666666664,16.666666666666664,33.33333333333333,0.0,100.0,16.666666666666664,16.666666666666664,33.33333333333333
Water Works,waterworks,-,-,-,-,0.0,-,-,-,-,0.0
WaterAid,wateraid,0.0,100.0,100.0,100.0,75.0,0.0,100.0,100.0,100.0,75.0
Wayamo Foundation,wayamo,100.0,100.0,50.0,100.0,87.5,100.0,100.0,50.0,100.0,87.5
We Effect,weeffect,-,-,-,-,0.0,-,-,-,-,0.0
We World - GVC Onlus,ww-gvc,0.0,0.0,100.0,100.0,50.0,0.0,0.0,100.0,100.0,50.0
Welbodi Partnership,welbodipartnership,0.0,100.0,0.0,100.0,50.0,0.0,100.0,0.0,100.0,50.0
Welfare Association (Taawon),welfare_taawon,100.0,0.0,50.0,100.0,62.5,100.0,0.0,50.0,100.0,62.5
Wellfound,wellfound,0.0,100.0,100.0,100.0,75.0,0.0,100.0,100.0,100.0,75.0
Welsh Centre for International Affairs,wcia,0.0,100.0,100.0,100.0,75.0,0.0,100.0,100.0,100.0,75.0
Welthungerhilfe,whh,0.0,0.0,-,100.0,25.0,0.0,0.0,-,100.0,25.0
Wemos Foundation,wemos,100.0,87.5,100.0,100.0,96.875,100.0,87.5,100.0,100.0,96.875
Wereldsolidariteit-Solidarité Mondiale (WSM),wsm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
West Africa Blue,blue,0.0,100.0,-,100.0,50.0,0.0,100.0,-,100.0,50.0
West Africa Network for Peacebuilding,wanep,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Westminster Foundation for Democracy,wfd,0.0,0.0,-,88.0,22.0,0.0,0.0,-,88.0,22.0
Wetlands International,wi,-,-,-,-,0.0,-,-,-,-,0.0
Wildlife Conservation Society,wcs,0.0,100.0,0.0,100.0,50.0,0.0,100.0,0.0,100.0,50.0
WILPF,wilpf_22,-,-,-,-,0.0,-,-,-,-,0.0
Win Win Strategies,wws,-,-,-,-,0.0,-,-,-,-,0.0
Windle Trust Kenya,wtk,0.0,100.0,-,100.0,50.0,0.0,100.0,-,100.0,50.0
WNF Wereld Natuur Fonds,wnf,100.0,100.0,40.0,100.0,85.0,100.0,100.0,40.0,100.0,85.0
"WO=MEN, Dutch Gender Platform",wo-men,28.57142857142857,78.57142857142857,80.0,100.0,71.78571428571428,28.57142857142857,78.57142857142857,80.0,100.0,71.78571428571428
Wolayita Development Association,woda_0486,-,-,-,-,0.0,-,-,-,-,0.0
Womankind Worldwide,womankindworld,11.11111111111111,55.55555555555556,66.66666666666666,100.0,58.33333333333333,11.11111111111111,55.55555555555556,66.66666666666666,100.0,58.33333333333333
Women and Children First (UK),wcf,-,-,-,-,0.0,-,-,-,-,0.0
Women Challenged to Challenge,wctc,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Women Engage for a Common Future,wecf,100.0,100.0,21.428571428571427,100.0,80.35714285714286,100.0,100.0,21.428571428571427,100.0,80.35714285714286
Women Environmental Programme,wep,9.090909090909092,63.63636363636363,0.0,90.9090909090909,40.90909090909091,9.090909090909092,63.63636363636363,0.0,90.9090909090909,40.90909090909091
Women for Women International (UK),wfwiuk,0.0,100.0,-,100.0,50.0,0.0,100.0,-,100.0,50.0
Women Peacemakers Program,wpp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Women Unlimited Eswatini,wu,0.0,100.0,-,100.0,50.0,0.0,100.0,-,100.0,50.0
Women's Action Group,wag-1983,0.0,100.0,-,100.0,50.0,0.0,100.0,-,100.0,50.0
Women's Centre for Legal Aid and Counselling,wclac,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Women's Environment & Development Organization,wedo,-,-,-,-,0.0,-,-,-,-,0.0
Women's Fund Asia,wf-asia,83.33333333333334,100.0,100.0,83.33333333333334,91.66666666666669,83.33333333333334,100.0,100.0,83.33333333333334,91.66666666666669
Women's Global Network on Reproductive Rights,wgnrr_iati,-,-,-,-,0.0,-,-,-,-,0.0
Women's International Peace Centre,wipc,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Women's Refugee Commission,w_r_c,-,-,-,-,0.0,-,-,-,-,0.0
World Agroforestry Centre,icraf_,-,-,-,-,0.0,-,-,-,-,0.0
World Association for Christian Communication (UK),wacc-uk,-,-,-,-,0.0,-,-,-,-,0.0
World Bank Trust Funds,wbtf,100.0,-,-,97.86856127886323,49.46714031971581,100.0,-,-,98.22380106571936,49.55595026642984
World Benchmarking Alliance Foundation,wba,9.090909090909092,9.090909090909092,10.0,100.0,32.04545454545455,9.090909090909092,9.090909090909092,10.0,100.0,32.04545454545455
World Child Cancer UK,wccuk,57.14285714285714,100.0,14.285714285714285,100.0,67.85714285714286,57.14285714285714,100.0,14.285714285714285,100.0,67.85714285714286
World Economic Forum,worldeconomicforum,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,100.0,25.0
World Economic Forum Geneva,weforum_geneva,0.0,0.0,100.0,100.0,50.0,0.0,0.0,100.0,100.0,50.0
World Education Inc.,wei,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
World Federalist Movement - Institute for Global Policy,wfm-igp,0.0,100.0,0.0,100.0,50.0,0.0,100.0,0.0,100.0,50.0
World Health Organization (WHO),who,100.0,73.4416826003824,0.0,100.0,68.3604206500956,100.0,73.4416826003824,0.0,100.0,68.3604206500956
World Horse Welfare,whw2019,0.0,100.0,100.0,100.0,75.0,0.0,100.0,100.0,100.0,75.0
World Jewish Relief,wjr_001,0.0,100.0,0.0,100.0,50.0,0.0,100.0,0.0,100.0,50.0
World Relief Corp of National Association of Evangelicals,worldrelief,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
World Resources Institute,wri,0.0,0.0,100.0,100.0,50.0,0.0,0.0,100.0,100.0,50.0
World University Service of Canada,wusc,0.0,100.0,0.0,0.0,25.0,0.0,100.0,0.0,0.0,25.0
World Vegetable Center,worldveg,100.0,100.0,33.33333333333333,100.0,83.33333333333333,100.0,100.0,33.33333333333333,100.0,83.33333333333333
World Vision Central African Republic,wv_cf,-,-,-,-,0.0,-,-,-,-,0.0
World Vision Democratic Republic of Congo,wv_cd,0.0,0.0,100.0,0.0,25.0,0.0,0.0,100.0,0.0,25.0
World Vision Ethiopia,wv_et_activities,0.0,-,100.0,0.0,25.0,0.0,-,100.0,0.0,25.0
World Vision Germany,wv_de,100.0,0.0,100.0,0.0,50.0,100.0,0.0,100.0,0.0,50.0
World Vision International,wvi,0.0,97.1830985915493,100.0,0.0,49.29577464788733,0.0,97.1830985915493,100.0,0.0,49.29577464788733
World Vision Netherlands,wvnld,85.71428571428571,61.904761904761905,68.42105263157895,100.0,79.01002506265664,85.71428571428571,61.904761904761905,68.42105263157895,100.0,79.01002506265664
World Vision UK,wvuk,-,-,-,-,0.0,-,-,-,-,0.0
World Vision Zimbabwe,wvz-gec,-,-,-,-,0.0,-,-,-,-,0.0
World Waternet,worldwaternet,0.0,-,-,100.0,25.0,0.0,-,-,100.0,25.0
World Wide Fund for Nature - Kenya,wwf-kenya,50.0,100.0,0.0,100.0,62.5,50.0,100.0,0.0,100.0,62.5
World Wide Fund for Nature - Pakistan,wwfpakistan,50.0,100.0,100.0,100.0,87.5,50.0,100.0,100.0,100.0,87.5
World Wide Fund for Nature Belgium (WWF-BE),wwf-be,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
World Wide Fund for Nature Denmark,wwfdk,10.0,60.0,66.66666666666666,100.0,59.166666666666664,10.0,60.0,66.66666666666666,100.0,59.166666666666664
World Wide Fund for Nature Zambia,wwfzambia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"World Wildlife Fund Inc, Bolivia Program Office",wwf_bolivia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
World Young Women's Christian Association,world_ywca,20.0,100.0,100.0,100.0,80.0,20.0,100.0,100.0,100.0,80.0
Worldwide Hospice Palliative Care Alliance,whpca,-,-,-,-,0.0,-,-,-,-,0.0
WSP USA Solutions Inc.,lbg,-,-,-,-,0.0,-,-,-,-,0.0
WWF Indonesia,wwf_id,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
WWF Paraguay,wwf-py,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
WWF Sweden,wwf-se,-,-,-,-,0.0,-,-,-,-,0.0
WWF TUNISIA,wwfna,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
WWF-BRASIL,wwfbr,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
WWF-UK,wwf-uk,0.0,100.0,100.0,95.83333333333334,73.95833333333334,0.0,100.0,100.0,95.83333333333334,73.95833333333334
WYG International B.V.,wygi,83.33333333333334,100.0,0.0,83.33333333333334,66.66666666666667,83.33333333333334,100.0,0.0,83.33333333333334,66.66666666666667
Y Care International,ycare,0.0,100.0,0.0,100.0,50.0,0.0,100.0,0.0,100.0,50.0
Yamaan Foundation for Health and Social Development,yffhsd,66.66666666666666,33.33333333333333,100.0,100.0,75.0,66.66666666666666,33.33333333333333,100.0,100.0,75.0
Yayasan PEKKA,pekka_21,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
YMCA of Liberia,libymca,0.0,100.0,100.0,0.0,50.0,0.0,100.0,100.0,0.0,50.0
Young Africa International HUB,yai-hub,0.0,0.0,100.0,100.0,50.0,0.0,0.0,100.0,100.0,50.0
Young Innovations Pvt. Ltd,yipl,-,-,-,-,0.0,-,-,-,-,0.0
Young Women Christian Association of South Sudan (YWCA SS),ywcass,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Young Women's Christian Association of Kenya,ywcakenya,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Youth Business International,ybi,100.0,100.0,0.0,100.0,75.0,100.0,100.0,0.0,100.0,75.0
Youth Development Labs Inc,ylabs,0.0,100.0,0.0,100.0,50.0,0.0,100.0,0.0,100.0,50.0
Youth Net and Counselling - YONECO,yoneco1997,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,100.0,25.0
Youth without border organization for development,ywbod,100.0,-,100.0,100.0,75.0,100.0,-,100.0,100.0,75.0
