Publisher Name,Publisher Registry Id,Version (with valid data),Reporting Organisation (with valid data),IATI Identifier (with valid data),Participating Organisation (with valid data),Title (with valid data),Description (with valid data),Status (with valid data),Activity Date (with valid data),Sector (with valid data),Country or Region (with valid data),Average (with valid data),Version (with any data),Reporting Organisation (with any data),IATI Identifier (with any data),Participating Organisation (with any data),Title (with any data),Description (with any data),Status (with any data),Activity Date (with any data),Sector (with any data),Country or Region (with any data),Average (with any data)
Media Development Investment Fund,mdif,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Media Foundation for West Africa,mfwa,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"Medical Research Centre (MRC), Sierra Leone",mrc-sierra-leone,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
MedicineAfrica Ltd.,medafrica,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Medicos del Mundo,mdm_spain,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Memisa,memisa,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Meningitis Research Foundation,mrf,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Mensen met een Missie,mm1,100.0,100.0,100.0,30.76923076923077,100.0,100.0,100.0,100.0,100.0,100.0,93.07692307692307,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Mercy Corps Europe,mce,100.0,100.0,100.0,86.66666666666667,100.0,100.0,100.0,100.0,100.0,93.33333333333333,98.00000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Mercy Corps Global,mcg,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Mercy Corps Netherlands,mcn,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Mercy Ships UK Limited,msuk,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Mercy-USA for Aid and Development,mercy-usa,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MICAIA,mic-uk,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,90.0
Micaia Foundation,micfound,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Micro Insurance Academy,mia_india,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
MicroLoan Foundation,mlf,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Miel Maya Honing asbl,mmha,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Mifumi UK,mifumi_uk,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Milieudefensie,foenl,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Millennium Challenge Corporation,millenniumchallenge,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.114285714285714,100.0,95.61142857142858,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.114285714285714,100.0,95.61142857142858
Ministry of Foreign Affairs - United Arab Emirates (UAE),mofaic_uae,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Ministry of Foreign Affairs of  Japan,mofa-jpn,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Ministry of Foreign and European Affairs of the Slovak Republic,slovakaid,100.0,100.0,27.92889846485322,0.0,100.0,100.0,100.0,100.0,100.0,80.60867223269594,80.85375706975492,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.60867223269594,98.06086722326958
Ministère de l'Economie et des Finances du Bénin,mefbenin,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Minority Rights Group,mrg,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Mission Øst,missioneast,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Mondiaal FNV (Stichting),mondiaalfnv,100.0,100.0,100.0,93.61702127659575,100.0,100.0,100.0,100.0,100.0,100.0,99.36170212765958,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Montrose International LLP,montrose_llp,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
mothers2mothers,m2m_sa,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,90.0
Motivation,motivation,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Mott MacDonald Limited,mml,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MSI Reproductive Choices,msi,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Mukisa Foundation,mukisa_foundation,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Mulanje Mission Hospital,mmh,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Multilateral Investment Fund,fomin,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Musalaha Ministry of Reconciliation,mmr_admin2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Musawah Global Vision Berhad,musawah,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Muslim Aid,muslimaid,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MVO Nederland,mvo_nederland,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Mwatana for Human Rights,mwatana,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Mzumbe University,m_u,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Médecins Sans Vacances,msv,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Nadji.Bi Sénégal SUARL,sn-ninea-50255162x2,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
NAGAAD,nagaad,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Nairobi Climate Network,theclimatenetwork,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"Namati, Inc",namati_inc,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Nathan Associates London Ltd.,nathan,100.0,100.0,100.0,72.72727272727273,100.0,100.0,100.0,100.0,100.0,100.0,97.27272727272728,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
National Coalition of Human Rights Defenders - Kenya,nchrdk,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
National Union of Women With Disabilities of Uganda,nuwodu,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Natural Justice,nj_1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Natural Resource Governance Institute (NRGI),nrgi,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
"Natural Resources Institute, University of Greenwich.",nri,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Nature and Development Foundation,ndf_fgm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
NatureFinance,nf2022,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Near East Foundation (NEF USA),nef_usa,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Near East Foundation Mali (NEF Mali),nef_mali,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Near East Foundation UK (NEF UK),nef-uk,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Neem Foundation,neem,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Neopenda,neopenda,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Neotree,nt_2024,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Nepal Disabled Human Rights Center,dhrc_nepal,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Nepal Netra Jyoti Sangh,nnjs_nepal,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Nesta,nesta,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Netherlands - Ministry of Foreign Affairs,minbuza_nl,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Netherlands Advisory Board on Impact Investing,thenab,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Netherlands Commission for Environmental Assessment,ncea,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Netherlands Enterprise Agency (RVO),rvo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.81343283582089,33.48880597014926,100.0,93.330223880597,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Netherlands Food Partnership,nfp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Netherlands Institute for Multiparty Democracy (NIMD),nimd-hq,100.0,100.0,100.0,15.151515151515152,100.0,6.0606060606060606,100.0,100.0,100.0,100.0,82.12121212121212,100.0,100.0,100.0,100.0,100.0,6.0606060606060606,100.0,100.0,100.0,100.0,90.6060606060606
Netherlands Organisation for Scientific Research (NWO),nwo,100.0,100.0,100.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,96.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Netherlands Red Cross,nlrc,100.0,100.0,100.0,83.2512315270936,100.0,100.0,100.0,100.0,84.23645320197043,99.50738916256158,96.69950738916256,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.23645320197043,99.50738916256158,98.37438423645321
Netherlands Space Office,nso,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Netherlands Water Partnership,nwp,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Network for Africa,network4africa,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Network For Enterprise Enhancement and Development Support,needs,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Nevadic Limited,nvd_12,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
New York University,nyu,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
New Zealand - Ministry of Foreign Affairs and Trade - New Zealand Aid Programme,mfat,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
NGO Federation of Nepal,nfn,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Ngo-federatie (Vlaamse federatie van ngo's voor ontwikkelingssamenwerking),ngo-federatie,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Niger Delta Stakeholders Initiative for Community Development and Empowerment,ndsicde,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
NIRAS A/S,niras,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
NIRAS Group (UK) Limited,niras_uk,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
NKHOMA MISSION HOSPITAL,nmhiati,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
NLR,nlr,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
NLR Indonesia,nlr_indonesia,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Non-Timber Forest Products Exchange Programme,ntfp-ep,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Nonviolent Peaceforce South Sudan,npss,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Norad - Norwegian Agency for Development Cooperation,norad,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
NORSAAC,norsaac,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Northern Ireland Cooperation Overseas Ltd,nico,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Northern Network for Education Development,nned,100.0,100.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Northern Rangelands Trust,nrt-kenya,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Norwegian People's Aid,npa,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Norwegian Refugee Council,nrc,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.66666666666666,99.16666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"NpM, Platform for Inclusive Finance",npm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Nuffic,nuffic20171017,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.33333333333333,99.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.33333333333333,99.33333333333334
Nutrition International,nutritionintl,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Obodo Centre for Advocacy and Equal Rights,obodo_ng,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Ocean Risk and Resilience Action Alliance,orraa_inc,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
OCHA Country Based Pooled Funds,unocha-cbpf,100.0,100.0,100.0,93.69175627240143,100.0,93.69175627240143,100.0,100.0,100.0,100.0,98.73835125448029,100.0,100.0,100.0,100.0,100.0,93.69175627240143,100.0,100.0,100.0,100.0,99.36917562724014
ODI Global,odi,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.45454545454545,100.0,99.54545454545455,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ODI Global Advisory Ltd,odi_sales_ltd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
OECD,oecd,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Office for National Statistics,ons,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Okapi Consulting,okapiconsulting,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Olamma Cares Foundation,olammacares,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Omidyar Network Fund Inc.,omidyarnetwork,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
One Acre Fund,oneacrefund,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
One to One Children's Fund,onetoonecf,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
One Young World,oyw,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ONG ALCRER,alcrer-1,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Open Capital Advisors,oca,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
openmindedly,openmindedly,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
OpenNorth,opennorth,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Opportunity International Savings and Loans Ltd,oisl_gh,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Opportunity International UK,opportunity-international-uk,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Options Consultancy Services,options,91.66666666666666,100.0,100.0,91.66666666666666,100.0,100.0,100.0,91.66666666666666,100.0,100.0,97.49999999999999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Orbis Africa,orbis_africa,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Orbis Charitable Trust,orbis_uk,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Orbis Ethiopia,orbis_ethiopia,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Orbis International,orbis_international,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Organizacion para la Educacion y Proteccion Ambiental -OpEPA-,opepa,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
OurLoop Stitchting,loop,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Outreach Egypt,outreach_egypt,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Oxfam America,oxfamus,100.0,100.0,100.0,0.24937655860349126,100.0,100.0,100.0,100.0,100.0,100.0,90.02493765586034,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Oxfam Australia,oau,100.0,100.0,100.0,1.0204081632653061,100.0,100.0,100.0,100.0,100.0,100.0,90.10204081632654,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Oxfam GB,oxfamgb,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Oxfam IBIS,ibis_denmark,100.0,100.0,96.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,99.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Oxfam India,oxfamindia,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Oxfam Intermón,oxfamintermon,100.0,100.0,100.0,96.29629629629629,100.0,100.0,100.0,100.0,100.0,100.0,99.62962962962963,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Oxfam Novib,onl,100.0,100.0,100.0,95.54043839758126,100.0,100.0,100.0,100.0,99.9244142101285,100.0,99.54648526077098,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Oxfam Solidarité-Solidariteit,oxsol,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Oxfam Wereldwinkels,oww,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Oxfam-Magasins du monde (omdm),omdm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Oxfam-Quebec,oqc,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Oxford Policy Management,opml,100.0,100.0,100.0,35.714285714285715,100.0,100.0,100.0,100.0,100.0,85.71428571428571,92.14285714285714,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Pact,pact,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Palestinian Working Women Society for Development,pwwsd_2022,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Palladium Europe,palladium_eur,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Palladium International Ltd (UK),palladium,100.0,100.0,85.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,92.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Palliative Care Association of Malawi,pacam,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
Palliative Care Support Trust,pcst,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Pan Africa ILGA,pai155669,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Pan African Climate Justice Alliance,pacja,100.0,100.0,100.0,18.181818181818183,100.0,100.0,100.0,100.0,100.0,100.0,91.81818181818183,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
